mag,col,sigma
8.787878787878789,-1.595959595959596,6.87026930156295
8.94949494949495,-1.595959595959596,6.87026930156295
9.11111111111111,-1.595959595959596,7.4444815338957975
9.272727272727273,-1.595959595959596,8.97279734322444
9.434343434343436,-1.595959595959596,9.012798566603614
9.595959595959597,-1.595959595959596,9.999353251511035
9.757575757575758,-1.595959595959596,9.999353251511035
9.91919191919192,-1.595959595959596,14.047246298347284
10.080808080808081,-1.595959595959596,16.022476171996566
10.242424242424244,-1.595959595959596,17.371421683427727
10.404040404040405,-1.595959595959596,18.0837123800809
10.565656565656566,-1.595959595959596,21.726207006021177
10.727272727272728,-1.595959595959596,21.726207006021177
10.88888888888889,-1.595959595959596,21.726207006021177
11.050505050505052,-1.595959595959596,23.067360613651804
11.212121212121213,-1.595959595959596,27.133385176304856
11.373737373737374,-1.595959595959596,27.4865824506946
11.535353535353536,-1.595959595959596,37.21945983957576
11.696969696969697,-1.595959595959596,37.21945983957576
11.85858585858586,-1.595959595959596,39.46814584218324
12.02020202020202,-1.595959595959596,46.19086406861099
12.181818181818183,-1.595959595959596,46.19086406861099
12.343434343434344,-1.595959595959596,46.19086406861099
12.505050505050505,-1.595959595959596,46.25392072946117
12.666666666666668,-1.595959595959596,49.22833769977551
12.828282828282829,-1.595959595959596,55.87840006869087
12.989898989898991,-1.595959595959596,55.87840006869087
13.151515151515152,-1.595959595959596,55.87840006869087
13.313131313131315,-1.595959595959596,55.87840006869087
13.474747474747476,-1.595959595959596,56.29509264434471
13.636363636363637,-1.595959595959596,56.29509264434471
13.7979797979798,-1.595959595959596,56.29509264434471
13.95959595959596,-1.595959595959596,56.29509264434471
14.121212121212123,-1.595959595959596,56.29509264434471
14.282828282828284,-1.595959595959596,56.29509264434471
14.444444444444445,-1.595959595959596,56.29509264434471
14.606060606060607,-1.595959595959596,55.654803627155815
14.767676767676768,-1.595959595959596,55.654803627155815
14.92929292929293,-1.595959595959596,55.654803627155815
15.090909090909092,-1.595959595959596,45.016736554030004
15.252525252525254,-1.595959595959596,45.016736554030004
15.414141414141415,-1.595959595959596,44.29367583711862
15.575757575757576,-1.595959595959596,44.29367583711862
15.737373737373739,-1.595959595959596,41.46903187542542
15.8989898989899,-1.595959595959596,26.488769174099023
16.060606060606062,-1.595959595959596,26.488769174099023
16.22222222222222,-1.595959595959596,26.488769174099023
16.383838383838388,-1.595959595959596,17.392063562949218
16.545454545454547,-1.595959595959596,14.695300831103458
16.707070707070706,-1.595959595959596,14.695300831103458
16.868686868686872,-1.595959595959596,14.043853029156267
17.03030303030303,-1.595959595959596,13.02552412374283
17.191919191919194,-1.595959595959596,13.02552412374283
17.353535353535356,-1.595959595959596,13.02552412374283
17.515151515151516,-1.595959595959596,13.02552412374283
17.67676767676768,-1.595959595959596,13.444448924501227
17.83838383838384,-1.595959595959596,13.444448924501227
18.0,-1.595959595959596,13.444448924501227
2.0,-1.4949494949494948,1.122962176252244
2.1616161616161618,-1.4949494949494948,1.2361798640793524
2.323232323232323,-1.4949494949494948,1.413724557685961
2.484848484848485,-1.4949494949494948,1.413724557685961
2.6464646464646466,-1.4949494949494948,1.413724557685961
2.808080808080808,-1.4949494949494948,1.6060620609439518
2.9696969696969697,-1.4949494949494948,1.7595433678194399
3.1313131313131315,-1.4949494949494948,1.7595433678194399
3.2929292929292933,-1.4949494949494948,1.7595433678194399
